slope_angle_deg,factor_of_safety,green_index,rainfall_mm_day,pore_pressure_kpa,risk_score
34.8,0.96,0.36,6.93,38.59,0.22
27.9,1.56,0.39,9.36,7.58,0.16
45.98,1.8,0.66,6.24,0.0,0.2
68.51,1.35,0.84,7.1,7.29,0.3
37.01,2.05,0.67,15.54,9.42,0.17
30.88,0.33,0.63,11.88,37.49,0.21
51.38,0.34,0.64,27.4,63.5,0.31
38.49,1.47,0.47,3.18,31.26,0.22
58.33,1.72,0.23,19.81,24.03,0.28
36.38,1.73,0.2,7.34,0.0,0.19
56.89,1.41,0.13,12.92,25.45,0.29
52.92,1.35,0.12,25.91,19.71,0.3
45.38,0.79,0.6,63.84,29.34,0.3
49.34,1.53,0.71,6.29,16.23,0.22
37.09,1.51,0.64,1.4,42.21,0.2
10.47,2.12,0.53,11.29,25.79,0.08
32.4,1.51,0.82,8.24,24.36,0.16
46.25,1.01,0.21,0.53,10.59,0.26
28.8,1.82,0.82,6.23,16.75,0.15
34.61,1.41,0.4,14.79,15.65,0.21
34.13,0.46,0.53,27.12,24.34,0.28
48.48,0.92,0.62,15.06,38.38,0.26
25.19,2.23,0.63,5.44,2.85,0.14
41.98,1.22,0.4,23.15,34.93,0.25
34.94,1.85,0.86,0.8,0.0,0.14
32.83,1.35,0.55,12.64,18.63,0.19
49.73,1.29,0.45,14.47,23.42,0.27
31.72,1.47,0.96,1.87,37.61,0.17
45.43,1.71,0.78,12.78,26.74,0.19
37.87,1.27,0.29,9.1,44.88,0.23
28.75,2.09,0.46,20.32,0.0,0.14
35.49,0.89,0.37,0.87,6.27,0.19
51.62,1.67,0.31,4.66,53.15,0.28
24.09,2.0,0.97,4.25,36.42,0.1
26.19,1.75,0.71,16.48,0.0,0.15
30.76,1.74,0.47,17.52,50.65,0.18
21.86,2.08,0.24,13.59,32.32,0.15
44.38,1.55,0.81,24.43,0.0,0.21
27.75,1.3,0.28,13.03,26.89,0.17
37.69,2.01,0.77,8.79,66.62,0.19
37.58,1.79,0.54,8.81,37.22,0.2
18.13,1.71,0.7,20.05,33.17,0.12
41.87,1.57,0.31,4.41,0.0,0.19
36.47,0.51,0.21,24.65,35.86,0.26
48.31,1.69,0.21,4.87,17.16,0.24
54.28,1.47,0.7,6.09,36.88,0.26
27.83,1.1,0.32,3.33,15.03,0.18
39.71,1.2,0.86,42.22,7.53,0.22
40.8,1.02,0.9,9.0,13.32,0.2
44.87,1.96,0.51,7.74,10.88,0.2
22.13,0.61,0.67,10.87,0.0,0.15
31.32,1.74,0.27,7.32,2.79,0.18
38.88,1.88,0.19,1.21,28.15,0.2
29.66,1.22,0.53,22.27,39.17,0.2
42.54,0.87,0.36,11.28,0.0,0.23
27.1,1.52,0.28,1.96,23.32,0.17
51.12,1.26,0.39,3.48,0.0,0.23
47.3,2.07,0.84,10.65,5.46,0.22
14.2,0.45,0.34,2.77,27.21,0.15
63.36,1.8,0.75,16.22,1.27,0.25
61.07,1.75,0.33,26.65,33.31,0.29
27.01,1.18,0.7,16.74,33.44,0.17
22.91,1.24,0.2,1.03,32.78,0.17
62.18,1.94,0.35,30.73,0.0,0.28
34.1,0.54,0.17,25.5,6.94,0.24
51.42,1.08,0.31,2.15,34.23,0.26
31.17,0.99,0.46,5.22,59.72,0.21
30.65,1.36,0.31,1.9,44.3,0.2
23.78,1.21,0.76,9.04,39.92,0.16
35.41,0.68,0.55,1.66,15.23,0.22
18.68,1.28,0.47,2.07,13.38,0.15
32.27,1.36,0.41,5.17,35.08,0.19
47.1,1.29,0.41,6.02,10.5,0.24
12.42,2.15,0.77,2.96,48.38,0.08
34.29,1.78,0.31,5.98,18.44,0.18
7.94,2.18,0.75,5.11,46.08,0.08
33.1,1.31,0.66,4.61,49.77,0.22
43.15,1.32,0.72,33.27,13.48,0.22
40.68,1.05,0.36,16.68,26.79,0.22
38.18,1.14,0.75,22.61,9.83,0.21
47.71,1.33,0.46,2.87,31.45,0.25
30.42,1.94,0.3,25.88,9.39,0.18
57.05,1.05,0.69,9.75,8.19,0.28
11.31,1.67,0.66,1.59,31.48,0.12
34.59,1.21,0.38,23.49,7.19,0.2
13.35,1.6,0.83,5.09,0.98,0.08
35.76,2.37,0.31,34.46,0.0,0.18
41.62,0.86,0.86,23.13,27.0,0.23
29.97,1.13,0.69,3.59,0.0,0.16
29.73,1.82,0.91,7.66,28.47,0.15
35.19,1.75,0.87,3.71,14.04,0.15
67.9,1.75,0.57,9.54,0.0,0.3
54.46,1.81,0.09,33.05,9.4,0.3
35.58,1.48,0.83,5.75,14.56,0.17
46.62,2.1,0.79,1.54,0.0,0.17
61.14,0.67,0.74,21.65,12.54,0.29
44.17,1.94,0.39,7.7,34.65,0.23
34.66,1.12,0.58,6.62,15.58,0.19
54.62,0.49,0.17,13.74,16.71,0.3
27.75,0.74,0.1,6.82,26.98,0.21
27.89,0.73,0.16,6.87,16.13,0.19
13.08,1.01,0.61,11.55,21.38,0.12
33.32,1.72,0.47,4.95,37.54,0.19
46.18,1.7,0.58,12.08,20.98,0.21
32.64,1.29,0.72,10.89,17.71,0.17
11.49,0.82,0.39,6.88,28.42,0.14
22.42,1.42,0.41,13.18,18.15,0.14
32.85,0.43,0.19,3.57,51.1,0.24
13.88,1.71,0.32,6.42,6.78,0.1
37.27,1.42,0.5,6.34,15.08,0.19
20.18,1.13,0.77,18.64,0.0,0.12
24.29,1.19,0.46,75.27,35.17,0.24
34.03,0.69,0.91,3.06,16.25,0.18
23.12,1.37,0.93,7.26,0.0,0.12
25.4,0.29,0.63,3.82,27.92,0.19
24.86,0.88,0.26,22.65,55.09,0.21
20.9,1.35,0.4,30.21,0.0,0.15
51.85,0.55,0.85,11.4,4.49,0.25
29.58,1.69,0.28,10.7,26.55,0.18
34.01,1.12,0.44,6.25,36.19,0.21
18.54,0.31,0.16,25.5,5.73,0.18
28.96,1.18,0.59,15.26,18.25,0.16
32.98,1.58,0.9,9.49,42.76,0.16
19.3,1.18,0.46,7.9,0.0,0.16
31.27,0.87,0.84,7.45,2.46,0.16
61.56,1.66,0.27,4.12,40.74,0.28
31.06,1.07,0.25,43.04,28.19,0.22
52.13,1.75,0.51,47.3,9.08,0.24
32.4,1.09,0.43,3.48,52.72,0.2
14.49,1.14,0.35,8.74,38.79,0.15
27.17,2.06,0.19,6.09,26.46,0.2
35.65,1.15,0.44,8.36,57.58,0.24
32.24,1.63,0.61,13.24,13.26,0.2
53.08,2.02,0.53,1.59,27.27,0.24
42.89,1.45,0.93,26.9,0.0,0.18
23.58,2.14,0.9,1.32,9.79,0.1
52.08,0.75,0.54,34.54,20.91,0.3
16.06,1.09,0.43,6.24,0.0,0.12
30.38,1.75,0.43,5.35,53.21,0.18
58.34,1.86,0.6,20.13,21.75,0.27
24.91,1.35,0.77,10.64,69.86,0.18
28.99,1.03,0.43,11.98,20.5,0.17
51.9,1.12,0.44,8.59,6.82,0.27
26.12,1.79,0.68,17.44,37.41,0.17
35.88,1.15,0.35,6.17,22.82,0.22
40.35,1.0,0.54,0.15,25.66,0.22
27.47,1.84,0.46,2.38,31.14,0.16
31.53,1.22,0.83,35.15,61.49,0.21
40.04,1.37,0.52,3.45,6.9,0.2
43.08,1.72,0.74,8.83,25.72,0.19
21.88,1.81,0.47,11.51,0.0,0.12
21.5,1.25,0.81,14.11,0.0,0.13
44.26,1.63,0.33,14.02,32.42,0.23
27.25,2.27,1.02,12.44,65.72,0.14
6.86,1.38,0.42,17.33,30.92,0.11
9.81,1.01,0.56,16.42,10.44,0.11
33.38,0.84,0.25,19.82,40.64,0.24
16.38,0.89,0.57,2.2,13.89,0.13
19.24,0.51,0.53,8.91,31.59,0.17
23.16,0.88,0.45,20.61,51.61,0.19
31.7,1.37,0.31,8.13,0.0,0.17
30.04,0.66,0.94,0.79,30.6,0.17
45.8,0.86,0.46,21.15,0.0,0.25
2.02,0.52,0.68,12.47,50.26,0.13
18.79,2.2,0.54,7.16,40.99,0.12
36.36,1.35,0.51,2.12,44.25,0.22
24.68,0.64,0.02,18.21,2.14,0.21
6.76,1.01,0.09,17.68,19.82,0.14
65.19,1.71,0.22,13.78,6.16,0.31
26.48,1.42,0.56,3.78,54.37,0.17
40.34,1.27,0.55,9.89,17.02,0.21
29.68,1.38,0.51,1.99,17.36,0.17
46.61,1.64,0.16,12.28,2.23,0.23
32.73,1.42,0.79,6.49,15.58,0.16
20.45,0.76,0.6,12.12,28.46,0.16
45.81,1.09,0.32,24.93,14.13,0.26
12.52,1.06,0.62,1.46,31.38,0.12
34.26,2.04,0.94,31.96,20.81,0.16
51.9,1.06,0.49,13.75,0.0,0.25
26.74,1.08,0.56,1.41,59.06,0.2
81.51,0.5,0.35,8.14,0.0,0.35
37.67,1.55,0.6,44.97,0.0,0.18
53.82,0.9,0.69,13.43,22.33,0.26
45.94,0.75,0.11,30.68,23.42,0.29
43.98,0.87,0.64,7.69,0.0,0.22
34.08,1.6,0.14,13.77,14.28,0.21
37.09,0.85,0.46,7.32,20.19,0.23
49.67,0.75,0.04,31.94,34.2,0.3
23.02,0.98,0.38,29.27,0.0,0.19
24.2,1.51,0.66,3.22,39.25,0.15
18.59,1.54,0.54,3.49,0.0,0.11
46.47,1.3,0.43,11.16,60.69,0.25
36.76,1.64,0.34,9.57,13.48,0.2
46.87,1.85,0.89,21.34,8.0,0.2
26.57,1.13,0.74,5.4,4.62,0.14
41.12,1.3,0.22,11.08,25.84,0.24
40.01,0.82,0.44,10.15,36.04,0.24
33.82,1.35,0.38,2.36,32.69,0.21
22.91,1.99,0.32,0.22,84.08,0.18
28.51,1.29,0.53,3.65,45.88,0.18
52.08,1.86,0.37,7.4,9.07,0.23
31.19,1.32,0.29,23.36,52.15,0.22
40.01,1.57,0.35,11.08,41.11,0.21
30.84,1.38,0.91,16.5,30.35,0.17
24.38,1.39,0.15,11.94,43.16,0.19
19.88,0.98,0.6,2.7,28.65,0.15
26.46,1.68,0.4,21.68,8.56,0.17
62.08,1.44,0.67,9.8,11.69,0.26
34.88,1.99,0.43,2.51,10.27,0.18
49.48,0.59,0.12,13.55,14.05,0.3
38.06,1.7,0.56,1.74,0.34,0.18
42.27,1.67,0.5,7.59,26.21,0.26
29.24,2.47,0.83,25.1,32.06,0.13
13.33,1.54,0.25,14.28,36.22,0.14
61.24,1.14,0.92,8.54,16.42,0.26
31.96,1.65,0.37,7.2,34.73,0.19
48.95,1.15,0.28,2.67,22.08,0.27
41.91,1.11,0.62,70.61,65.23,0.29
12.91,1.43,0.24,6.67,0.0,0.11
57.62,1.19,0.36,9.51,48.98,0.31
22.21,0.87,0.25,1.03,23.17,0.18
38.18,0.57,0.33,14.23,5.65,0.24
28.57,1.62,0.81,0.01,35.96,0.15
38.03,1.96,0.35,3.32,15.91,0.18
21.18,1.89,0.47,4.84,38.18,0.14
35.72,1.28,0.72,21.33,39.1,0.21
36.02,0.57,0.92,18.81,23.65,0.21
22.06,1.67,0.41,20.21,24.19,0.15
16.91,1.15,0.71,14.3,0.0,0.12
26.34,0.63,0.37,5.21,62.94,0.21
15.56,1.71,0.52,4.8,7.25,0.11
51.24,1.38,0.29,6.78,0.0,0.24
46.58,1.31,0.45,2.97,4.78,0.24
60.73,0.96,0.75,33.24,34.22,0.3
42.4,0.92,0.31,19.55,42.08,0.27
56.55,0.64,0.39,7.19,0.0,0.26
36.74,1.39,0.8,12.01,48.85,0.21
31.55,0.91,0.25,53.45,9.49,0.25
12.33,1.39,0.32,2.82,7.05,0.11
49.56,1.46,0.52,2.62,24.8,0.23
58.62,1.44,0.47,1.28,36.15,0.29
58.57,1.6,0.38,16.78,25.8,0.29
30.57,1.5,0.55,34.37,14.63,0.19
55.75,0.71,0.55,48.52,2.74,0.29
12.52,2.54,0.4,23.23,17.21,0.09
56.83,1.14,0.28,0.65,36.36,0.28
34.0,1.53,0.37,62.1,14.56,0.24
32.55,0.97,0.44,22.57,33.53,0.21
33.86,0.62,0.43,10.71,0.0,0.2
42.42,0.43,0.5,10.53,26.2,0.25
34.17,0.79,0.53,10.16,31.58,0.21
24.01,0.84,0.58,11.38,13.8,0.17
41.06,1.16,0.54,15.83,23.85,0.23
17.6,2.48,0.46,2.57,75.24,0.13
34.68,1.68,0.57,1.62,3.7,0.15
22.74,0.33,0.57,12.34,34.14,0.19
27.73,1.34,0.46,16.46,29.89,0.19
40.7,1.52,0.55,5.78,22.62,0.21
40.65,1.74,0.32,20.95,3.81,0.21
13.82,2.2,0.15,15.27,27.57,0.12
14.47,1.44,0.55,5.88,42.67,0.12
25.94,1.7,0.63,1.51,20.55,0.13
45.85,1.2,0.24,13.83,42.33,0.28
31.34,0.98,0.46,40.15,2.26,0.21
54.27,1.17,0.43,12.4,4.43,0.26
34.5,2.01,0.33,37.29,0.0,0.19
23.09,0.87,0.31,1.84,1.44,0.2
26.73,1.82,0.07,6.28,19.5,0.16
22.3,1.61,0.49,28.64,35.61,0.16
25.98,1.66,0.91,2.43,9.67,0.11
32.09,0.56,0.82,7.05,19.53,0.19
36.34,1.46,0.34,16.15,16.8,0.19
39.25,1.63,0.58,11.27,0.0,0.19
32.57,1.33,0.36,7.41,8.44,0.18
30.03,1.63,0.43,2.36,63.73,0.18
41.18,1.76,0.65,18.87,0.0,0.2
57.66,1.47,0.3,6.22,17.1,0.27
17.82,0.78,0.45,5.93,14.25,0.14
22.82,1.78,0.26,24.03,0.0,0.14
55.69,1.33,0.39,8.05,37.69,0.28
27.73,1.68,0.21,1.43,21.17,0.16
36.55,2.09,0.28,1.14,14.53,0.19
56.12,1.97,0.73,13.59,20.36,0.23
27.36,1.48,0.85,0.91,39.71,0.14
24.41,1.7,0.89,17.07,25.16,0.13
43.28,1.68,0.46,1.43,8.04,0.2
39.1,0.83,0.38,2.93,40.42,0.24
52.33,0.97,0.27,4.2,15.1,0.28
16.78,1.4,0.28,1.1,36.35,0.14
58.13,1.56,0.42,22.67,35.95,0.31
15.07,1.41,0.83,19.71,20.13,0.11
21.12,1.24,0.86,16.19,0.0,0.12
27.4,1.78,0.58,4.28,34.02,0.16
29.52,2.01,0.44,5.65,13.09,0.14
34.06,1.04,0.75,11.49,0.0,0.18
26.05,1.22,0.7,0.32,0.0,0.15
22.05,1.39,0.42,0.35,46.22,0.16
25.02,1.45,0.52,31.64,3.87,0.15
50.42,1.42,0.31,2.53,20.2,0.25
35.43,0.87,0.29,1.5,0.0,0.2
45.98,1.57,0.72,0.73,12.1,0.2
26.56,1.47,0.19,5.12,28.58,0.17
31.72,1.72,0.65,16.99,9.93,0.16
43.08,1.37,0.8,12.54,15.48,0.2
15.0,2.16,0.6,18.93,60.03,0.11
16.03,1.79,0.66,9.03,76.77,0.14
46.52,1.73,0.38,3.59,16.56,0.22
40.09,0.66,0.52,13.07,20.34,0.24
45.42,2.18,0.17,8.09,22.88,0.22
52.83,1.24,0.27,3.62,81.42,0.3
34.87,2.15,0.68,27.41,0.0,0.16
41.21,0.86,0.21,5.64,13.21,0.23
41.5,1.33,0.35,16.77,3.47,0.23
33.89,0.8,0.75,5.64,28.46,0.2
3.7,1.49,0.38,4.73,5.91,0.12
20.21,0.66,0.44,3.27,19.11,0.15
29.03,1.67,0.16,2.94,30.9,0.18
60.14,1.6,0.6,32.75,8.62,0.29
37.3,1.19,0.3,7.99,42.95,0.22
44.04,0.84,0.86,16.34,0.0,0.23
44.36,1.72,0.09,13.34,10.48,0.24
18.65,1.08,0.16,2.2,24.89,0.15
32.69,1.02,0.65,11.92,18.17,0.19
45.55,1.39,0.74,2.64,27.11,0.21
14.38,1.57,0.4,3.93,49.06,0.13
57.46,1.19,0.55,5.75,16.86,0.26
45.59,1.35,0.24,12.91,7.07,0.25
43.27,2.05,0.65,5.54,11.07,0.2
45.74,2.33,0.31,4.22,30.7,0.2
44.74,2.32,0.33,24.95,0.0,0.21
51.3,1.38,0.57,3.62,0.0,0.24
32.86,1.13,0.84,38.38,19.29,0.19
44.58,0.94,0.4,4.52,0.0,0.22
56.71,1.32,0.18,15.46,22.42,0.29
33.15,0.82,0.49,2.52,13.76,0.2
31.16,1.06,0.13,1.24,18.74,0.2
32.81,2.35,0.5,19.75,18.11,0.17
13.62,0.4,0.11,22.54,6.28,0.17
46.67,1.61,0.67,25.57,15.35,0.22
49.62,1.26,0.12,5.19,42.72,0.28
12.98,1.58,0.75,2.05,15.71,0.09
27.75,1.07,0.84,2.37,0.0,0.14
31.51,1.05,0.34,7.08,23.33,0.2
36.18,1.73,0.64,17.18,36.08,0.2
56.78,1.44,0.61,0.88,47.23,0.26
47.52,1.12,0.78,15.51,26.31,0.24
37.57,1.2,0.17,13.07,11.41,0.22
19.02,1.28,0.32,9.52,3.75,0.14
44.03,1.11,0.29,3.71,6.58,0.24
47.69,1.82,0.18,50.72,69.56,0.29
35.42,1.66,0.77,17.03,18.68,0.18
32.37,1.54,0.79,5.06,7.23,0.17
35.74,2.65,0.18,6.9,17.68,0.15
41.71,1.43,0.8,14.28,53.8,0.23
25.46,1.38,0.84,16.03,29.52,0.16
37.39,0.42,0.49,4.95,31.24,0.24
39.07,1.77,0.68,11.63,11.98,0.18
39.65,1.52,0.76,7.67,4.41,0.18
41.52,0.8,0.99,13.28,40.14,0.22
48.57,1.29,0.88,19.81,12.26,0.25
44.53,2.55,0.9,43.3,71.68,0.23
46.05,1.53,0.53,0.36,28.79,0.22
30.4,0.66,0.52,14.28,44.72,0.21
38.01,1.31,0.58,14.54,40.78,0.22
38.97,1.75,0.48,10.95,0.0,0.19
32.99,1.6,0.27,12.7,6.51,0.21
51.57,1.6,0.33,30.55,14.75,0.28
42.07,1.44,0.13,0.04,21.19,0.22
31.99,1.51,0.45,8.27,13.25,0.17
43.76,1.67,0.66,1.33,38.45,0.21
28.52,1.05,0.81,14.21,0.0,0.16
50.65,1.44,0.83,7.15,25.56,0.26
23.78,1.41,0.69,11.49,15.81,0.14
25.79,1.46,0.75,11.66,26.27,0.15
22.59,1.24,0.79,16.31,0.0,0.13
34.57,1.97,0.29,14.02,0.0,0.18
44.7,1.34,0.62,5.23,21.02,0.22
30.44,1.21,0.72,14.17,16.1,0.18
42.76,1.47,0.46,4.38,25.93,0.22
34.66,1.46,0.42,16.79,0.0,0.18
36.88,1.23,0.31,11.57,29.76,0.22
29.41,0.3,0.78,13.56,39.3,0.2
26.25,1.35,0.3,13.75,67.89,0.2
27.98,1.28,0.04,24.41,32.39,0.22
43.82,1.65,0.61,12.4,43.26,0.22
28.51,1.45,0.18,5.38,24.0,0.17
42.81,2.37,0.85,36.62,30.7,0.19
2.04,0.84,0.36,8.0,22.87,0.11
13.07,1.86,0.15,6.99,39.4,0.15
35.24,0.7,0.31,20.44,47.37,0.24
34.11,1.51,0.83,13.69,0.0,0.17
44.32,2.36,0.78,6.61,29.45,0.19
48.67,1.49,0.57,3.89,25.42,0.23
33.05,1.38,0.26,8.67,24.28,0.2
39.3,2.05,0.89,8.56,18.61,0.17
36.3,1.53,0.82,17.5,22.44,0.18
14.21,1.59,0.63,26.71,24.98,0.11
39.25,1.14,0.72,5.73,6.39,0.2
31.49,0.97,0.18,3.86,7.58,0.19
58.36,1.42,0.16,1.67,21.54,0.28
36.59,1.09,0.23,0.04,7.28,0.21
43.62,1.5,0.26,1.11,33.16,0.23
28.47,1.33,0.54,8.53,16.49,0.17
42.05,1.23,0.64,13.56,51.97,0.24
48.09,0.68,0.28,1.07,17.48,0.26
22.58,2.02,0.47,1.77,9.32,0.13
37.79,2.0,0.46,5.19,22.72,0.2
54.1,1.45,0.16,1.16,19.06,0.27
7.17,2.45,0.32,4.38,37.8,0.08
37.87,2.15,0.08,4.95,21.14,0.2
67.61,1.46,0.44,12.09,14.08,0.32
42.77,1.14,0.73,1.93,0.0,0.2
39.4,1.7,0.72,6.64,72.25,0.2
35.73,1.78,0.93,6.8,9.46,0.16
18.59,1.99,0.59,2.96,0.0,0.09
31.04,1.72,0.28,13.91,15.08,0.18
44.97,1.53,0.25,2.75,29.01,0.22
24.09,0.68,0.48,6.68,28.84,0.22
36.83,0.43,0.59,1.55,38.48,0.26
36.03,1.68,0.65,12.64,24.76,0.19
37.02,1.23,0.85,11.02,49.93,0.2
43.77,1.64,0.45,28.16,10.84,0.23
50.3,0.65,0.6,10.81,37.27,0.28
42.43,1.27,0.75,6.78,29.4,0.23
52.54,1.36,0.89,2.01,65.66,0.28
43.01,1.65,0.7,0.94,19.73,0.19
13.73,0.97,0.18,4.51,40.13,0.15
39.55,1.62,0.27,19.41,0.0,0.2
27.54,1.65,0.34,26.46,38.8,0.18
28.75,1.19,0.43,1.78,8.0,0.19
21.17,1.65,0.58,5.68,29.19,0.13
27.12,1.83,0.84,13.23,0.0,0.13
28.22,0.5,0.49,10.9,35.88,0.23
41.7,1.11,0.43,23.49,38.28,0.26
57.98,0.93,0.17,38.46,47.54,0.33
22.26,0.83,0.75,7.52,44.12,0.15
41.18,0.31,0.49,15.1,20.79,0.26
37.86,1.56,0.44,37.39,44.88,0.22
39.87,0.66,0.26,4.05,9.8,0.24
17.66,1.48,0.75,15.04,32.79,0.12
24.73,2.1,0.16,30.84,34.67,0.2
30.8,1.42,0.49,7.37,24.87,0.18
41.24,1.38,0.11,4.55,19.48,0.25
51.1,1.07,0.56,3.88,0.0,0.25
25.8,1.65,0.32,5.44,19.0,0.15
48.51,1.45,0.43,21.14,53.35,0.26
31.36,1.38,0.46,1.79,3.59,0.17
44.18,1.97,0.54,12.45,46.86,0.24
16.12,2.57,0.32,0.54,49.17,0.11
50.32,1.8,0.7,22.82,42.1,0.23
30.73,1.32,0.24,2.45,20.58,0.2
26.62,1.66,0.53,13.44,0.0,0.14
34.59,1.85,0.55,2.41,59.66,0.19
38.46,0.58,0.25,31.5,3.46,0.25
37.19,1.87,0.57,2.09,26.59,0.18
35.31,1.66,0.64,24.51,23.95,0.18
19.93,0.88,0.97,11.07,19.6,0.12
42.41,1.1,0.28,5.64,11.23,0.22
30.33,1.68,0.89,29.84,27.33,0.17
15.83,1.78,0.16,6.85,37.89,0.14
30.77,1.71,0.16,0.67,54.7,0.19
31.48,0.79,0.11,3.13,21.46,0.22
62.33,2.08,0.04,3.16,0.0,0.26
28.78,1.69,0.19,16.38,8.48,0.17
29.25,1.81,0.42,6.98,15.32,0.15
33.76,1.01,0.17,3.84,40.82,0.22
31.8,1.46,0.42,20.13,14.65,0.17
58.68,1.42,0.61,8.06,13.28,0.27
39.17,1.5,0.43,7.33,40.93,0.21
23.61,1.12,0.58,9.84,44.99,0.17
43.6,1.24,0.64,2.96,17.97,0.23
26.93,1.15,0.22,13.42,0.0,0.18
46.98,1.41,0.26,17.71,25.26,0.27
40.18,1.79,0.67,15.23,36.81,0.21
37.46,1.16,0.59,1.49,49.89,0.21
31.91,0.8,0.71,3.85,36.88,0.2
33.87,1.4,0.59,38.16,35.18,0.2
29.8,0.79,0.34,31.24,17.18,0.23
37.81,2.2,0.67,3.35,14.97,0.16
1.93,0.69,0.44,4.44,13.26,0.11
54.08,1.47,0.82,1.51,0.0,0.22
32.59,1.15,0.77,9.05,28.35,0.19
31.05,1.24,0.44,12.01,49.69,0.21
47.06,1.05,0.6,13.33,25.14,0.24
42.3,1.28,0.67,9.42,0.0,0.22
46.0,1.99,0.35,14.82,41.63,0.24
33.82,2.02,0.73,24.12,39.46,0.21
16.14,0.93,0.77,7.16,4.35,0.1
36.78,1.55,0.54,7.93,0.0,0.19
35.47,0.79,0.92,9.35,15.24,0.19
41.71,0.68,0.96,5.76,16.38,0.22
28.83,1.42,0.71,15.76,28.52,0.17
25.41,2.11,0.25,3.02,40.54,0.13
37.56,1.17,0.42,21.89,54.75,0.24
11.21,1.84,0.28,6.86,52.22,0.12
20.26,1.18,0.19,7.68,31.87,0.16
52.34,1.37,0.56,17.11,53.93,0.28
42.92,1.32,0.6,6.0,11.75,0.21
19.72,0.82,0.76,21.43,31.22,0.16
26.63,1.47,0.46,53.74,6.68,0.2
48.76,1.07,0.9,11.5,23.02,0.22
33.85,1.47,0.94,21.65,5.37,0.17
47.4,1.69,0.98,22.77,10.99,0.21
20.44,1.25,0.58,6.27,15.73,0.14
28.1,1.16,0.7,10.05,17.22,0.16
45.13,1.21,0.83,0.79,22.9,0.23
2.03,0.99,0.37,14.36,9.86,0.1
24.98,1.99,0.43,16.97,12.25,0.15
44.07,0.95,0.6,4.34,30.01,0.25
48.98,1.08,0.17,12.66,45.8,0.3
44.13,1.29,0.85,10.07,52.41,0.23
26.87,0.35,0.65,1.09,0.0,0.17
18.97,1.43,0.64,10.9,7.3,0.13
35.9,1.34,0.48,27.94,15.23,0.21
34.25,2.01,0.86,6.18,8.76,0.14
40.76,1.74,0.06,19.14,43.72,0.24
46.49,1.82,0.48,1.67,38.38,0.23
55.07,1.17,0.08,30.69,18.71,0.32
43.42,2.11,0.14,32.64,57.91,0.26
32.56,1.01,0.15,11.85,16.5,0.21
36.73,1.32,0.45,27.71,2.38,0.21
66.8,1.1,0.71,25.97,15.81,0.3
27.13,1.43,0.43,11.18,0.0,0.16
60.6,1.3,0.84,15.23,20.94,0.28
16.68,1.24,0.11,37.16,17.58,0.15
53.78,1.71,0.56,5.81,22.89,0.24
16.75,1.89,0.37,21.1,0.0,0.13
23.06,1.33,0.59,13.29,42.21,0.17
50.61,0.32,0.2,13.92,16.54,0.3
10.69,1.53,0.76,18.68,17.79,0.1
28.61,1.2,0.4,22.29,0.0,0.18
14.44,0.8,0.97,18.95,18.98,0.14
19.19,1.51,0.31,2.74,20.05,0.14
42.35,0.87,0.64,4.05,40.97,0.25
33.12,2.09,0.5,5.56,3.18,0.15
30.8,1.31,0.54,7.39,39.68,0.22
27.13,1.05,0.62,12.87,0.0,0.2
40.17,0.96,0.56,7.34,0.0,0.22
24.75,2.06,0.62,24.47,26.98,0.15
26.18,0.39,0.46,15.37,0.0,0.19
18.81,0.8,0.54,6.75,4.39,0.14
56.38,1.91,0.53,2.2,55.4,0.26
35.91,1.68,0.76,5.75,12.83,0.17
56.85,1.09,0.38,14.88,10.66,0.28
23.49,1.62,0.84,13.18,46.47,0.14
44.76,1.95,0.4,10.67,22.65,0.21
56.39,2.34,0.13,7.34,15.27,0.25
56.16,1.19,0.21,9.36,51.14,0.3
42.02,0.9,0.64,8.69,12.11,0.22
39.53,1.29,0.4,6.84,3.44,0.23
18.39,1.75,0.52,2.95,17.75,0.15
36.54,1.19,0.41,12.36,16.98,0.21
19.25,0.91,0.24,4.73,24.78,0.16
33.83,0.61,0.75,6.47,31.13,0.2
31.07,0.78,0.9,2.06,0.0,0.17
37.44,1.28,0.53,2.13,39.24,0.2
28.27,2.17,0.09,21.78,74.69,0.19
24.72,1.1,0.67,1.69,2.9,0.14
29.04,0.66,0.31,20.24,4.03,0.21
26.99,1.22,0.79,10.37,0.57,0.16
51.25,2.15,0.88,1.14,32.59,0.21
31.11,1.38,0.3,8.88,25.01,0.19
20.68,2.53,0.72,10.36,10.13,0.09
21.21,1.67,0.58,8.57,0.0,0.12
63.85,1.29,0.44,28.08,15.29,0.32
43.36,0.56,0.24,9.27,0.0,0.23
65.53,0.84,0.54,0.9,13.14,0.29
26.47,0.97,0.69,4.32,0.0,0.16
48.82,2.31,0.94,24.63,35.27,0.21
27.81,1.69,0.37,3.0,18.49,0.19
27.4,1.67,0.53,1.84,10.4,0.15
30.74,1.01,0.83,12.69,21.15,0.18
36.95,0.61,0.23,8.84,10.88,0.23
35.07,0.89,0.41,5.71,0.0,0.2
37.4,0.7,0.53,9.5,26.28,0.22
5.67,1.38,0.5,7.28,40.9,0.12
15.11,1.1,0.52,25.69,0.33,0.13
20.41,0.55,0.62,9.51,11.4,0.16
18.21,1.39,0.78,19.47,0.0,0.11
43.26,1.47,0.28,16.59,36.53,0.26
20.02,1.98,0.14,4.8,40.65,0.15
